Level	Date and Time	Source	Event ID	Task Category
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.131
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\OSProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.131
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.131
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\OfflineSetupProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.131
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.131
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\MsiProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.131
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.131
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\LogProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.131
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.131
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\IntlProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.131
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.131
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\ImagingProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.131
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.131
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\IBSProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.131
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.131
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\GenericProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.131
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.131
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\FolderProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.131
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.131
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\FfuProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.115
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.100
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\DmiProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.100
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.100
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\DismProv.dll
CreationUtcTime: 2025-05-20 03:07:40.100
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: EXE
UtcTime: 2025-05-20 03:07:40.100
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\DismHost.exe
CreationUtcTime: 2025-05-20 03:07:40.100
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.100
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\DismCorePS.dll
CreationUtcTime: 2025-05-20 03:07:40.100
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.100
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\DismCore.dll
CreationUtcTime: 2025-05-20 03:07:40.100
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.100
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\CbsProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.100
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.100
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\AssocProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.100
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:40	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:40.100
ProcessGuid: {2bd09a4a-f1fc-682b-9202-000000002000}
ProcessId: 5440
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\158DE411-A084-4439-8DFD-D1345EB85B22\AppxProvider.dll
CreationUtcTime: 2025-05-20 03:07:40.100
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.814
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\WimProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.814
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.814
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\VhdProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.814
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.814
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\UnattendProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.814
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\TransmogProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\SysprepProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\SmiProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\SetupPlatformProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\ProvProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\OSProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\OfflineSetupProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\MsiProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\LogProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\IntlProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\ImagingProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\IBSProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.783
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\GenericProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.783
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.736
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\FolderProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.736
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.736
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\FfuProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.736
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.721
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\DmiProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.721
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.721
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\DismProv.dll
CreationUtcTime: 2025-05-20 03:07:34.721
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: EXE
UtcTime: 2025-05-20 03:07:34.721
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\DismHost.exe
CreationUtcTime: 2025-05-20 03:07:34.721
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.721
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\DismCorePS.dll
CreationUtcTime: 2025-05-20 03:07:34.721
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.721
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\DismCore.dll
CreationUtcTime: 2025-05-20 03:07:34.721
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.721
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\CbsProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.721
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.721
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\AssocProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.721
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:34	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:34.721
ProcessGuid: {2bd09a4a-f1f6-682b-8202-000000002000}
ProcessId: 3336
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\E7DF06F2-1D33-468B-B65E-2692597A3DB7\AppxProvider.dll
CreationUtcTime: 2025-05-20 03:07:34.721
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:31	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:31.830
ProcessGuid: {2bd09a4a-f1f3-682b-7902-000000002000}
ProcessId: 2284
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\6BFE8F78-B5A1-4B15-B383-A9A871F0A9FE\WimProvider.dll
CreationUtcTime: 2025-05-20 03:07:31.830
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:31	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:31.830
ProcessGuid: {2bd09a4a-f1f3-682b-7902-000000002000}
ProcessId: 2284
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\6BFE8F78-B5A1-4B15-B383-A9A871F0A9FE\VhdProvider.dll
CreationUtcTime: 2025-05-20 03:07:31.830
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:31	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:31.830
ProcessGuid: {2bd09a4a-f1f3-682b-7902-000000002000}
ProcessId: 2284
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\6BFE8F78-B5A1-4B15-B383-A9A871F0A9FE\UnattendProvider.dll
CreationUtcTime: 2025-05-20 03:07:31.830
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:31	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:31.830
ProcessGuid: {2bd09a4a-f1f3-682b-7902-000000002000}
ProcessId: 2284
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\6BFE8F78-B5A1-4B15-B383-A9A871F0A9FE\TransmogProvider.dll
CreationUtcTime: 2025-05-20 03:07:31.830
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:31	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:31.814
ProcessGuid: {2bd09a4a-f1f3-682b-7902-000000002000}
ProcessId: 2284
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\6BFE8F78-B5A1-4B15-B383-A9A871F0A9FE\SysprepProvider.dll
CreationUtcTime: 2025-05-20 03:07:31.814
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:31	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:31.814
ProcessGuid: {2bd09a4a-f1f3-682b-7902-000000002000}
ProcessId: 2284
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\6BFE8F78-B5A1-4B15-B383-A9A871F0A9FE\SmiProvider.dll
CreationUtcTime: 2025-05-20 03:07:31.814
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:31	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:31.814
ProcessGuid: {2bd09a4a-f1f3-682b-7902-000000002000}
ProcessId: 2284
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\6BFE8F78-B5A1-4B15-B383-A9A871F0A9FE\SetupPlatformProvider.dll
CreationUtcTime: 2025-05-20 03:07:31.814
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:31	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:31.814
ProcessGuid: {2bd09a4a-f1f3-682b-7902-000000002000}
ProcessId: 2284
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\6BFE8F78-B5A1-4B15-B383-A9A871F0A9FE\ProvProvider.dll
CreationUtcTime: 2025-05-20 03:07:31.814
User: DESKTOP-L7UOH9E\mohan"
Information	20-05-2025 08:37:31	Microsoft-Windows-Sysmon	11	File created (rule: FileCreate)	"File created:
RuleName: DLL
UtcTime: 2025-05-20 03:07:31.814
ProcessGuid: {2bd09a4a-f1f3-682b-7902-000000002000}
ProcessId: 2284
Image: C:\Windows\system32\Dism.exe
TargetFilename: C:\Users\mohan\AppData\Local\Temp\6BFE8F78-B5A1-4B15-B383-A9A871F0A9FE\OSProvider.dll
CreationUtcTime: 2025-05-20 03:07:31.814
User: DESKTOP-L7UOH9E\mohan"
